position,velocity,acceleration
-255.05846928800912,19.444444444444443,-7.298606163885779e-16
-252.72513595467578,19.444444444444443,-0.00029189602216342
-250.39180682464516,19.444409416921783,-0.0005337217448948004
-248.05848538020769,19.444345370312394,-0.0007288241816171562
-245.72517443083842,19.4442579114106,-0.000880367667366977
-243.39187615876355,19.444152267290516,-0.000991340464676396
-241.05859216199138,19.444033306434754,-0.0010645613799049206
-238.72532349490308,19.443905559069165,-0.0011026863672652734
-236.39207070649846,19.443773236705095,-0.0011082150997828992
-234.05883387639128,19.44364025089312,-0.0010834974885153615
-231.72561264864794,19.443510231194498,-0.00103074013312601
-229.39240626356252,19.443386542378523,-0.0009520126886645435
-227.05921358745982,19.443272300855885,-0.000849254135030875
-224.72603314061666,19.44317039035968,-0.0007242789370905511
-222.39286312339019,19.443083476887228,-0.0005787830848315934
-220.05970144064014,19.443014022917048,-0.00041435000422361263
-217.72654572453015,19.44296430091654,-0.00023245633071394296
-215.39339335579135,19.442936406156853,-3.447753835544933e-05
-213.06024148352907,19.44293226885225,0.0001783065813423609
-210.72708704365203,19.442953665642012,0.00040470659582605886
-208.393926776,19.44300223043351,0.0006436182672303915
-206.06075724024493,19.44307946462558,0.0008940175506865392
-203.72757483063714,19.443186746731662,0.0011549557577036791
-201.39437578966644,19.443325341422586,0.001425554886411866
-199.06115622070536,19.443496408008954,0.001705003119818244
-196.72791209969935,19.443701008383332,0.0019925504926487972
-194.39463928596626,19.44394011444245,0.002287504726778271
-192.0613335321651,19.444214615009663,0.0025892272348141394
-189.72799049349175,19.44452532227784,0.002897129290878938
-187.39460573615662,19.444872977792745,0.003210668367298533
-185.061174745197,19.44525825799682,0.0035293446354596825
-182.72769293167465,19.445681779353073,0.0038526976288538726
-180.39415563930643,19.446144103068537,0.004180303065906326
-178.06055815057405,19.446645739436445,0.004511769830039319
-175.72689569235612,19.44718715181605,0.004846737104062336
-173.3931634411239,19.447768760268538,0.00518487165585168
-171.05935652773982,19.44839094486724,0.0055258652720319365
-168.72547004189585,19.44905404869988,0.005869432336234228
-166.3914990362262,19.44975838058023,0.006215307548332728
-164.05743853012788,19.45050421748603,0.006563243780976134
-161.7232835133191,19.45129180673975,0.006913010069545405
-159.38902894916532,19.452121367948095,0.007264389731673716
-157.0546697777994,19.452993094715897,0.0076171786123081404
-154.72020091906148,19.453907156149373,0.007971183450283345
-152.38561727528187,19.454863698163408,0.008326220362295982
-150.05091373392904,19.455862844606884,0.008682113440182077
-147.71608517014266,19.456904698219706,0.009038693457336879
-145.38112644917052,19.457989341434587,0.009395796680112622
-143.0460324287262,19.459116837036202,0.009753263780075273
-140.71079796128342,19.46028722868981,0.010110938842963305
-138.3754178963213,19.46150054135097,0.01046866847024547
-136.04003783135917,19.462756781567396,0.010817368788004773
-133.70450701757107,19.464054865821957,0.011735126186619795
-131.36882043367245,19.46546308096435,0.013373289004037435
-129.03296486395672,19.467067875644837,0.015736918532773116
-126.69691671887934,19.46895630586877,0.018786308365180557
-124.36064196217508,19.47121066287259,0.022463805016505283
-122.02409668263037,19.47390631947457,0.02669925009981146
-119.68722792429342,19.477110229486545,0.031411184823771955
-117.34997469675504,19.480879571665398,0.036508993932760914
-115.0122691481552,19.485260650937327,0.04189835584704924
-112.67403787004272,19.490288453638975,0.04748390629607816
-110.33520325560605,19.495986522394503,0.05317588607774332
-107.9956848729187,19.50236762872383,0.05888802833079552
-105.65540075747184,19.50943419212353,0.06453729891733243
-103.31426865441702,19.51717866799361,0.07006125749224992
-100.97220721425779,19.525586018892678,0.07541502461571935
-98.62913689199067,19.534635821846564,0.08056733633476044
-96.28498059336908,19.544303902206735,0.08549869499389211
-93.93966412510427,19.554563745606004,0.09019969324116317
-91.59311647563155,19.565387708794944,0.09466817202332792
-89.24526995057616,19.576747889437744,0.09890840704517188
-86.89606020384363,19.588616898283163,0.10293034737107908
-84.54542617604966,19.600968539967692,0.10675708156605049
-82.19330995125354,19.613779389755617,0.11040073736595771
-79.83965642448287,19.627027478239533,0.11386896509871726
-77.48441312709413,19.640691754051378,0.11716310788134589
-75.12753011660796,19.65475132699714,0.12028088789931342
-72.7689599573683,19.66918503354506,0.1232176571826508
-70.4086577533429,19.683971152406976,0.12596703436059836
-68.04658121505406,19.699087196530247,0.12852092408032093
-65.68269075147043,19.714509707419886,0.13087254931992692
-63.316949586580044,19.730214413338278,0.13301518660860562
-60.949323856979454,19.74617623573131,0.1349364485487226
-58.579782708691695,19.762368609557154,0.13662620261137526
-56.20829847554484,19.778763753870518,0.13808143101802084
-53.834846825080376,19.79533352559268,0.13930509366511265
-51.459406802009255,19.812050136832497,0.1403043627186155
-49.08196078558935,19.82888666035873,0.14108929012053167
-46.7024943863463,19.845817375173194,0.1416721202361004
